Date,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,Stochastic,ATR,Volume_SMA_20,Volume_Ratio,Momentum_5,Momentum_10,ROC,OBV,SPX_Close,SPX_Volume,SPX_Returns,SPX_SMA_20,SPX_SMA_50,SPX_RSI,TSLA_SPX_Correlation
2015-10-30,13.795332908630371,14.108667373657227,13.592666625976562,14.026666641235352,66583500,-0.022208650663342766,-0.022458975944985506,14.09506664276123,14.19439992904663,14.653900003433227,15.772919883728028,15.476486611366273,14.325600438562812,14.924577954163436,-0.5989775156006232,-0.5856186138491345,-0.013358901751488683,42.70043007029897,14.653900003433227,16.09482431152199,13.212975695344465,2.8818486161775247,16.912479168016205,0.568190370287214,68861250.0,0.966922616130262,-0.14400005340576172,-1.3386669158935547,-8.845427061022617,-908782500.0,2079.360107421875,4256200000,-0.004809877003672414,2033.5349914550782,1979.9851977539063,67.36034651811195,0.20680275566787334
2015-11-02,14.252667427062988,14.386667251586914,13.814666748046875,13.928000450134277,58918500,0.03315139413174362,0.03261373712572758,14.075466728210449,14.098999977111816,14.546033382415771,15.75027988433838,15.48339328289032,14.314379975255147,14.874806804007846,-0.5604268287526999,-0.5805802568298476,0.020153428077147706,45.627816945212,14.546033382415771,15.734278027837055,13.357788736994488,2.376489290842567,40.44599584243659,0.5561903544834682,69039750.0,0.8533996719281284,-0.09799957275390625,-0.9539995193481445,-6.273560950010115,-849864000.0,2104.050048828125,3760020000,0.011873817006551102,2039.384991455078,1982.6483984375,76.5221997408912,0.29817449099128446
2015-11-03,13.890000343322754,14.295999526977539,13.850000381469727,14.256667137145996,124987500,-0.025445558566223325,-0.025774895577753698,14.048800277709962,14.067800045013428,14.435666704177857,15.73625322341919,15.488866620063781,14.249090801111702,14.801858177290432,-0.5527673761787302,-0.5750176806996241,0.022250304520893938,43.48955603770552,14.435666704177857,15.407574790222542,13.463758618133172,1.9438161720893703,21.783875406579472,0.5617617879595075,71370225.0,1.7512555130658478,-0.1333322525024414,-0.3119993209838867,-2.196868950560695,-974851500.0,2109.7900390625,4272060000,0.002728067346863705,2045.8784912109375,1986.98,81.1472054627202,0.28100652062742226
2015-11-04,15.442000389099121,15.515999794006348,15.013333320617676,15.133333206176758,190896000,0.11173506172895453,0.1059219136005671,14.297733688354493,14.211400127410888,14.434566736221313,15.75171989440918,15.500553288459777,14.432615353109766,14.849276118905891,-0.41666076579612543,-0.5433462977189244,0.12668553192279897,56.116641137597696,14.434566736221313,15.401612127197902,13.467521345244725,1.9340907819531772,96.38909739534203,0.6396665573120117,75804525.0,2.5182665546680756,1.2446670532226562,1.4360008239746094,10.25275502328522,-783955500.0,2102.31005859375,4078870000,-0.003545367230984642,2051.202496337891,1991.6740014648437,74.01284594949054,0.08715796106434123
2015-11-05,15.451333045959473,15.638667106628418,15.279333114624023,15.371999740600586,67452000,0.0006043683865557536,0.0006041858295331785,14.566266822814942,14.345066738128661,14.4514000415802,15.760959892272949,15.510603289604187,14.58934115200972,14.893872928317268,-0.3045317763075488,-0.4955833934366493,0.19105161712910051,53.02029980433968,14.4514000415802,15.478168091408374,13.424631991752026,2.0535360996563483,91.37504297462094,0.6216666357857841,74577225.0,0.9044584321822111,1.342665672302246,1.3366661071777344,9.470050642888953,-716503500.0,2099.929931640625,4051890000,-0.0011321483923818487,2055.527490234375,1994.8623999023437,71.35090690521083,0.12124007580822785
2015-11-06,15.490667343139648,15.557332992553711,15.300000190734863,15.380000114440918,36679500,0.0025456895572166793,0.002542454778221519,14.905333709716796,14.500200176239014,14.490300035476684,15.746786575317383,15.52095995903015,14.72800671987586,14.938079922007814,-0.21007320213195335,-0.4384813551757102,0.22840815304375683,52.72030669540596,14.490300035476684,15.613195882982295,13.367404187971074,2.2457916950112207,93.18601435692624,0.6104761532374791,71792400.0,0.5109106256372541,1.6953344345092773,1.5513343811035156,11.129186635605773,-679824000.0,2099.199951171875,4369020000,-0.0003476213457177524,2059.742987060547,1997.0931982421876,70.91784774510056,0.1147551430248338
2015-11-09,15.022000312805176,15.53266716003418,14.954000473022461,15.53266716003418,57763500,-0.030254799225420848,-0.030721921604877106,15.059200286865234,14.567333507537843,14.522800064086914,15.715919933319093,15.52721995830536,14.773236503403448,14.944296247252064,-0.1710597438486161,-0.3849970329102914,0.2139372890616753,58.75319680987846,14.522800064086914,15.66867016222567,13.376929965948158,2.2917401962775124,69.85989008043771,0.5251428740365165,71803350.0,0.8044680366584568,0.7693328857421875,0.6713333129882812,4.678063486504475,-737587500.0,2078.580078125,3882350000,-0.009822729385718598,2062.798992919922,1998.8873999023438,63.70778746244586,0.17917590690165958
2015-11-10,14.433333396911621,14.91333293914795,14.405332565307617,14.898667335510254,69255000,-0.0391869859962497,-0.039975463341660966,15.167866897583007,14.608333587646484,14.513633394241333,15.672506599426269,15.530726623535156,14.720943717789321,14.906447147226846,-0.1855034294375244,-0.345098312215738,0.1595948827782136,54.20879766189179,14.513633394241333,15.659274984512308,13.367991803970359,2.2912831805419493,41.08829782225771,0.5405714852469308,71387475.0,0.9701281632387194,0.5433330535888672,0.4100008010864258,2.9237044638624967,-806842500.0,2081.719970703125,3821440000,0.0015105949543003927,2066.7004943847655,2001.0781982421875,68.94388889461874,0.20784960806895847
2015-11-11,14.60533332824707,14.631999969482422,14.241999626159668,14.517999649047852,50217000,0.011916854312549408,0.011846407719766909,15.000533485412598,14.649133586883545,14.520966720581054,15.646439933776856,15.537296624183655,14.70315750401359,14.88414241989501,-0.18098491588142096,-0.31227563294887456,0.1312907170674536,54.7730137204628,14.520966720581054,15.667004434805994,13.374929006356114,2.2920754284498805,49.49493960763256,0.5381905691964286,71570025.0,0.7016484904120126,-0.8366670608520508,0.40799999237060547,2.87377905919554,-756625500.0,2075.0,3692410000,-0.003228085812548187,2070.738494873047,2004.3011987304687,58.098672654287014,0.18297305798317182
2015-11-12,14.196000099182129,14.600000381469727,14.177332878112793,14.523332595825195,43738500,-0.028026284636262333,-0.02842651669418848,14.749466896057129,14.657866859436036,14.49306674003601,15.600106601715089,15.539876623153686,14.625133287885673,14.83316891465702,-0.20803562677134657,-0.291427631713369,0.08339200494202242,52.38804320030352,14.49306674003601,15.642381625573622,13.343751854498398,2.2986297710752233,29.48843262311182,0.5322858265468052,71623800.0,0.6106699169829023,-1.2553329467773438,0.08733272552490234,0.6190005279163661,-800364000.0,2045.969970703125,4016370000,-0.013990375564759017,2071.843994140625,2006.2433984375,39.954580830824526,0.20583297411871038
2015-11-13,13.812666893005371,14.199333190917969,13.767999649047852,14.196666717529297,51454500,-0.02700290247242554,-0.02737417981437927,14.413866806030274,14.659600257873535,14.427000093460084,15.548933296203613,15.541073293685914,14.500138457904086,14.757576172312453,-0.2574377144083666,-0.28462964825236853,0.027191933844001925,44.968203747191254,14.427000093460084,15.573091396088687,13.28090879083148,2.2921826052572065,10.752698697251358,0.5307619912283761,70945650.0,0.7252664539686365,-1.6780004501342773,0.017333984375,0.12565107699688674,-851818500.0,2023.0400390625,4278750000,-0.011207364706699363,2071.340496826172,2007.6815991210938,35.34107585460396,0.2249078998586186
2015-11-16,14.287332534790039,14.331999778747559,13.720000267028809,13.739333152770996,43881000,0.03436451812394292,0.033787245996180895,14.266933250427247,14.66306676864624,14.381033372879028,15.512106590270996,15.542196621894837,14.467399085117309,14.722743310273755,-0.2553442251564455,-0.2787725636331839,0.02342833847673842,52.40291102014173,14.381033372879028,15.467661463872748,13.294405281885307,2.1732561819874405,33.95238248390617,0.5288095474243164,71258775.0,0.615797843844495,-0.7346677780151367,0.03466510772705078,0.24321838634379847,-807937500.0,2053.18994140625,3741240000,0.014903265264943455,2072.3169921875,2010.3209985351561,46.641287518288614,0.29226877238603555
2015-11-17,14.266667366027832,14.399999618530273,14.09333324432373,14.346667289733887,32230500,-0.0014463979691021756,-0.0014474450123940017,14.233600044250489,14.700733470916749,14.384266757965088,15.466546611785889,15.540743293762207,14.436517282180466,14.68895990699628,-0.2524426248158136,-0.27350657586970983,0.021063951053896246,50.64919502032005,14.384266757965088,15.469035014349808,13.299498501580368,2.16953651276944,32.942354922445226,0.5261905533926827,61695300.0,0.5224141871422945,-0.16666603088378906,0.3766670227050781,2.711785553599001,-840168000.0,2050.43994140625,4427350000,-0.0013393792481354305,2073.30048828125,2011.9415966796876,38.075814338900365,0.29688141664426515
2015-11-18,14.73799991607666,14.7586669921875,14.168000221252441,14.300000190734863,42178500,0.033037326654939525,0.032503323710174184,14.260133361816406,14.630333423614502,14.420866775512696,15.429426612854003,15.541583294868468,14.482899225856805,14.692592500261494,-0.20969327440468888,-0.2607439155767057,0.0510506411720168,55.498595069101675,14.420866775512696,15.501283864570937,13.340449686454456,2.160834178116481,55.97913103789666,0.5535715648106166,60690600.0,0.6949758282172198,0.13266658782958984,-0.7040004730224609,-4.558997897185859,-797989500.0,2083.580078125,3926390000,0.01616245179852549,2076.5324951171874,2014.7723974609376,48.539251610377384,0.33510402831144226
2015-11-19,14.786666870117188,15.079333305358887,14.686667442321777,14.702667236328125,37566000,0.0033021410176179433,0.003296700922651906,14.378266716003418,14.563866806030273,14.454466772079467,15.393853302001952,15.541853294372558,14.52963270958917,14.699560972102656,-0.16992826251348525,-0.2425807849640616,0.07265252245057635,59.08147766072638,14.454466772079467,15.536584805711074,13.37234873844786,2.1642360672632144,55.59415428845232,0.5447619301932198,60450000.0,0.621439205955335,0.5906667709350586,-0.6646661758422852,-4.301675291479757,-760423500.0,2081.239990234375,3628110000,-0.00112310916925773,2077.968994140625,2017.351396484375,50.48996151575003,0.34946123883258223
2015-11-20,14.667332649230957,15.0,14.238666534423828,14.899333000183105,66010500,-0.008070393546729338,-0.00810313545175424,14.549199867248536,14.481533336639405,14.490866756439209,15.353546619415283,15.542736620903016,14.550817315687908,14.697173688926974,-0.14635637323906536,-0.22333590261906236,0.076979529379997,54.04946590501849,14.490866756439209,15.548729765782891,13.433003747095526,2.115726018687365,49.37451164788147,0.5569047246660505,60573900.0,1.0897515266476157,0.8546657562255859,-0.8233346939086914,-5.315036955288576,-826434000.0,2089.169921875,3929600000,0.003810195689989637,2078.6699951171877,2019.9137939453126,45.750473765455766,0.3873048353544799
2015-11-23,14.516667366027832,14.612000465393066,14.312000274658203,14.489999771118164,37893000,-0.010272166508136338,-0.010325289314524337,14.595066833496094,14.43100004196167,14.499166774749757,15.306293296813966,15.542826623916627,14.545563477278666,14.683802850193704,-0.13823937291503796,-0.2063165966782575,0.06807722376321954,56.384142104551366,14.499166774749757,15.555001100835856,13.443332448663657,2.111668652172199,41.521908992041226,0.5504285267421177,59925000.0,0.6323404255319149,0.22933483123779297,-0.5053329467773438,-3.363952444779166,-864327000.0,2086.590087890625,3587980000,-0.0012348607728660532,2079.4405029296877,2022.5849951171874,43.25267721600777,0.40871644862538514
2015-11-24,14.550000190734863,14.733332633972168,14.333333015441895,14.357999801635742,37204500,0.0022961761034103745,0.00229354391959643,14.6517333984375,14.442666721343993,14.525500154495239,15.259199962615966,15.543479957580566,14.546246048579619,14.673891542085642,-0.12764549350602294,-0.1905823760438106,0.06293688253778765,36.84105380743225,14.525500154495239,15.557364182894386,13.493636126096092,2.0637280567982934,43.25919990774743,0.46285711015973774,59145675.0,0.6290316240367533,0.28333282470703125,0.11666679382324219,0.8083149651916585,-827122500.0,2089.139892578125,3884930000,0.0012219959743400288,2080.6030029296876,2024.8059936523437,46.0565886293493,0.4014956192743299
2015-11-25,15.309332847595215,15.388667106628418,14.692000389099121,14.755999565124512,59862000,0.052187810783939304,0.050871625742564236,14.76599998474121,14.513066673278809,14.581100130081177,15.215719947814941,15.549093284606933,14.66364401765894,14.720961268419684,-0.05731725076074312,-0.1639293509871971,0.10661210022645398,48.28474413199514,14.581100130081177,15.657390455467548,13.504809804694807,2.152580650772741,86.50216471338115,0.4970951761518206,60092325.0,0.9961671478013208,0.5713329315185547,0.7039995193481445,4.820153731011344,-767260500.0,2088.8701171875,2852940000,-0.00012913227667687988,2080.52900390625,2026.6771948242188,46.64608459380021,0.37923211114264566
2015-11-27,15.440667152404785,15.483332633972168,15.133999824523926,15.404000282287598,29241000,0.008578708564050963,0.008542120546783584,14.89680004119873,14.637533378601074,14.647700119018555,15.17510663986206,15.558669953346252,14.783186038389072,14.774272815381543,0.008913223007528615,-0.12936083618825195,0.13827405919578056,49.40916695572172,14.647700119018555,15.7649670562096,13.530433181827512,2.2345338743820875,94.92460484690267,0.503666605268206,60200625.0,0.485725854175102,0.6540002822875977,1.2446670532226562,8.767730660232703,-738019500.0,2090.110107421875,1466840000,0.0005936176807606053,2080.564013671875,2028.6753979492187,47.251983219029455,0.37949186587928996
2015-11-30,15.350666999816895,15.618666648864746,15.272000312805176,15.452667236328125,39897000,-0.005828773569144241,-0.005845827169811036,15.033466911315918,14.791333389282226,14.72546682357788,15.134626655578613,15.567499952316284,14.87049080168566,14.816968680895274,0.05352212079038665,-0.09278424479252423,0.14630636558291088,54.26544812751094,14.72546682357788,15.808934459396012,13.64199918775975,2.1669352716362624,85.88484782730991,0.48709515162876676,58866300.0,0.677756203464461,0.6833343505859375,1.5380001068115234,11.134707864347,-777916500.0,2080.409912109375,4275030000,-0.004640997274763192,2080.61650390625,2031.1229956054688,50.59229627615942,0.3689335908125121
2015-12-01,15.812666893005371,15.866666793823242,15.403332710266113,15.404000282287598,56010000,0.03009640513952827,0.02965239508444062,15.292666816711426,14.94386682510376,14.803466796875,15.098613338470459,15.578446621894836,15.015440969581,14.89072410401454,0.12471686556646056,-0.049284022720727266,0.17400088828718782,68.50959434244777,14.803466796875,15.965390778879042,13.641542814870958,2.3238479640080847,97.48447650606879,0.4799045835222517,58720875.0,0.953834560537458,1.295999526977539,1.525334358215332,10.676131142752517,-721906500.0,2102.6298828125,3712120000,0.01068057336863748,2080.5454956054687,2033.8361938476562,56.02419045127093,0.3616689604068619
2015-12-02,15.465999603271484,15.90666675567627,15.415332794189453,15.800000190734863,44722500,-0.021923391675773063,-0.02216728039521691,15.47586669921875,15.063800048828124,14.882266759872437,15.060013332366943,15.587623286247254,15.084757682456459,14.933337103959499,0.15142057849696045,-0.009143102477189729,0.16056368097415016,61.03230645781981,14.882266759872437,15.99611829861537,13.768415221129503,2.2277030774858666,79.84753712133966,0.487142699105399,54707625.0,0.8174820237581142,0.9159994125366211,1.1993322372436523,8.406533961109474,-766629000.0,2079.510009765625,3950640000,-0.010995693172566212,2079.031494140625,2036.5715942382812,51.18716044178075,0.4226287030403268
2015-12-03,15.513999938964844,15.829999923706055,15.333333015441895,15.6986665725708,44094000,0.0031036038358105422,0.0030987975992940553,15.516800117492675,15.141400051116943,14.885866737365722,15.022213344573975,15.594623284339905,15.150794952688518,14.976349165811747,0.17444578687677037,0.027574675393602296,0.14687111148316806,68.61933840744524,14.885866737365722,16.007771679049604,13.763961795681842,2.2438098833677618,82.04267460309845,0.4920474461146763,47367525.0,0.9308909426869991,0.2046670913696289,0.7760000228881836,5.265300768808521,-722535000.0,2049.6201171875,4306490000,-0.014373526666262015,2076.3969970703124,2038.7887963867188,50.9564905860752,0.6443905213977418
2015-12-04,15.358667373657227,15.5513334274292,15.177332878112793,15.497332572937012,38604000,-0.010012412396463,-0.010062873706305039,15.500400161743164,15.198600101470948,14.88123345375061,14.978560047149658,15.599046621322632,15.182775325145244,15.00466903305956,0.1781062920856833,0.0576809987320185,0.1204252933536648,73.34410274118774,14.88123345375061,15.994034071018566,13.768432836482654,2.2256012345359117,74.93905061132564,0.48795223236083984,45925125.0,0.840585627148538,-0.0819997787475586,0.5720005035400391,3.868353216883595,-761139000.0,2091.68994140625,4214910000,0.0205256690573854,2075.984997558594,2041.9777954101562,66.34916832567399,0.5075308853089261
2015-12-07,15.408666610717773,15.708666801452637,15.076666831970215,15.180000305175781,47163000,0.003255441103328094,0.0032501536272098092,15.51200008392334,15.27273349761963,14.877133417129517,14.944186725616454,15.606976618766785,15.217527830617941,15.034594779552762,0.182933051065179,0.0827314091986506,0.10020164186652838,69.42266738820028,14.877133417129517,15.98104842425436,13.773218410004676,2.2078300142496836,72.53675940797868,0.4893808364868164,46449300.0,1.015365140055932,0.057999610900878906,0.7413339614868164,5.054320231331812,-713976000.0,2077.070068359375,4043820000,-0.006989502964787397,2074.8785034179687,2044.8923974609374,56.1414017361909,0.4965179902397511
2015-12-08,15.114666938781738,15.25333309173584,14.946666717529297,15.168000221252441,40314000,-0.01908015011055786,-0.01926452521184706,15.372400093078614,15.33253345489502,14.881766748428344,14.915240058898926,15.61451328754425,15.201703078027757,15.04052605060676,0.16117702742099738,0.09842053284311997,0.06275649457787741,63.41772350549178,14.881766748428344,15.989014738556705,13.774518758299983,2.2144959802567215,54.44785982741711,0.5004760878426688,45576825.0,0.8845284856942097,-0.6979999542236328,0.5979995727539062,4.119399843474788,-754290000.0,2063.590087890625,4173570000,-0.0064899016523778386,2074.12900390625,2048.528798828125,53.205020641658656,0.4777195775928617
2015-12-09,14.968000411987305,15.166666984558105,14.714667320251465,15.113332748413086,45867000,-0.009703589724369799,-0.009750976347211632,15.272800254821778,15.374333477020263,14.90850009918213,14.88573341369629,15.621433291435242,15.16574882171384,15.035153781079392,0.13059504063444827,0.10485543440138563,0.025739606233062637,54.055971270014304,14.90850009918213,15.995799153907663,13.821201044456595,2.1745981094510682,43.725046811795146,0.49057129451206755,44407425.0,1.0328678143351027,-0.4979991912841797,0.4180002212524414,2.8728537166522874,-800157000.0,2047.6199951171875,4385250000,-0.007738985017979982,2072.424005126953,2051.7993994140625,40.435086124324236,0.5506102970101273
2015-12-10,15.137999534606934,15.232666969299316,14.909333229064941,14.980667114257812,31075500,0.011357503870956798,0.011293491647282305,15.197600173950196,15.357200145721436,14.935133409500121,14.85729341506958,15.62805995464325,15.161479700620472,15.042771985044395,0.11870771557607718,0.10762589063632395,0.011081824939753224,55.94136929903586,14.935133409500121,16.017247772453715,13.853019046546528,2.1642287259071864,53.916839381941365,0.48561900002615793,43450350.0,0.7151956198281487,-0.37600040435791016,-0.17133331298828125,-1.11914290906017,-769081500.0,2052.22998046875,3715150000,0.0022513871531610885,2071.285504150391,2054.4433984375,42.375779585760846,0.5636759729826241
2015-12-11,14.468000411987305,15.050000190734863,14.442667007446289,15.015999794006348,49030500,-0.044259422857554354,-0.045268765577998055,15.019466781616211,15.259933471679688,14.94873342514038,14.826813430786133,15.63261995792389,15.054790579292291,15.000196312966093,0.05459426632619824,0.09701956577429882,-0.042425299448100584,47.158347021685564,14.94873342514038,15.998075131300165,13.899391718980596,2.09868341231957,9.782618446304083,0.4809046472821917,43714950.0,1.1215957012417948,-0.8906669616699219,-0.9726667404174805,-6.299382862261842,-818112000.0,2012.3699951171875,4301060000,-0.019422767297482935,2069.605505371094,2056.2143994140624,32.71666087025319,0.6080431329610199
2015-12-14,14.571999549865723,14.727999687194824,14.324666976928711,14.500666618347168,42406500,0.007188217785247586,0.007162505690348391,14.8521333694458,15.182066726684571,14.986700057983398,14.788160076141358,15.63970329284668,14.980515036303588,14.968478034217917,0.012037002085671489,0.08002305303657337,-0.06798605095090188,50.799444880466325,14.986700057983398,15.91039544186998,14.063004674096817,1.8473907677731631,15.634172410113772,0.4843332426888602,43262550.0,0.9802126781708429,-0.8366670608520508,-0.7786674499511719,-5.072531701459357,-775705500.0,2021.93994140625,4612440000,0.004755560017433602,2069.550500488281,2057.625998535156,35.89466877317757,0.5810190607035973
2015-12-15,14.739333152770996,14.814666748046875,14.533332824707031,14.788000106811523,33666000,0.011483228662796385,0.01141779682858444,14.777066612243653,15.074733352661132,15.009300088882446,14.754746742248535,15.646879959106446,14.943410131144727,14.951504339295923,-0.008094208151195659,0.06239960079901956,-0.07049380895021522,52.633528224768774,15.009300088882446,15.881637873033993,14.136962304730899,1.7446755683030943,26.211519205809818,0.47585712160382954,42751800.0,0.787475615061822,-0.3753337860107422,-1.073333740234375,-6.787809719239435,-742039500.0,2043.4100341796875,4353540000,0.010618561082731848,2069.0615051269533,2058.7531982421874,40.78359573085135,0.5332695608630864
2015-12-16,15.633999824523926,15.658666610717773,14.715332984924316,14.80666732788086,76564500,0.06069926383234869,0.05892837348959033,14.910266494750976,15.091533374786376,15.07766671180725,14.745480060577393,15.65756995677948,15.04965469935691,15.002059560423923,0.04759513893298717,0.05943870842581308,-0.01184356949282591,54.35210700795104,15.07766671180725,15.918704822456453,14.236628601158047,1.6820762212984057,82.76441407797103,0.48333331516810824,44968500.0,1.7026251709530005,0.6659994125366211,0.1680002212524414,1.0862551762700468,-665475000.0,2073.070068359375,4635450000,0.014514969430300617,2070.193011474609,2060.6161987304686,47.15293645633259,0.5962872777733121
